ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2019;1.394;5.053;8.139;0.397;2.87
13218;01/01/2019;4.055;0.431;4.474;0.178;1.605
13218;01/01/2019;0;4.389;11.369;0.755;3.48
13218;02/01/2019;4.923;5.61;8.488;0.283;0.981
13218;02/01/2019;0.188;4.248;7.774;0.245;1.651
13218;02/01/2019;0;-0.686;4.926;0.197;4.699
13218;03/01/2019;2.464;5.531;8.39;0.592;0.64
13218;03/01/2019;0;-2.17;0.54;0.222;1.628
13218;03/01/2019;0.114;5.168;7.558;0.398;3.02
13218;04/01/2019;4.39;5.289;7.973;0.461;1.873
13218;04/01/2019;2.064;8.669;9.828;0.205;0.811
13218;04/01/2019;5.487;0.036;7.143;0.184;0.959
13218;05/01/2019;1.732;7.944;11.215;0.694;1.737
13218;05/01/2019;8.642;2.943;8.823;0.699;1.131
13218;05/01/2019;3.798;5.562;7.681;0.614;1.622
13218;06/01/2019;3.186;5.221;7.629;0.638;2.262
13218;06/01/2019;0.076;-0.637;3.955;0.187;3.65
13218;06/01/2019;1.89;8.008;11.392;0.312;1.422
13218;07/01/2019;0;5.05;8.283;0.506;1.931
13218;07/01/2019;0;-2.482;-0.164;0.3;3.025
13218;07/01/2019;2.893;3.812;4.43;0.294;2.013
13218;08/01/2019;0;1.731;5.399;0.284;3.325
13218;08/01/2019;0.949;4.996;10.663;0.539;1.331
13218;08/01/2019;0;-3.094;0.2;0.653;4.861
13218;09/01/2019;0.338;-1.26;0.666;0.396;0.928
13218;09/01/2019;1.319;5.727;9.971;0.978;4.107
13218;09/01/2019;2.374;0.492;5.855;0.218;0.986
13218;10/01/2019;10.943;5.447;6.433;0.256;1.25
13218;10/01/2019;4.403;4.762;11.62;0.578;1.376
13218;10/01/2019;0;-0.562;7.978;0.221;1.815
13218;11/01/2019;0;-0.731;7.439;0.256;4.129
13218;11/01/2019;4.339;2.031;6.777;0.54;2.651
13218;11/01/2019;0.103;0.234;4.529;0.109;3.183
13218;12/01/2019;0;-0.824;1.491;0.261;1.677
13218;12/01/2019;1.491;4.585;10.394;0.305;1.402
13218;12/01/2019;0;0.377;5.035;0.809;2.259
13218;13/01/2019;5.859;7.405;9.754;0.552;1.024
13218;13/01/2019;0;-1.145;2.1;0.313;1.874
13218;13/01/2019;0;-0.872;2.736;0.246;6.071
13218;14/01/2019;0;-0.586;2.713;0.259;6.33
13218;14/01/2019;4.389;8.969;10.322;0.391;0.888
13218;14/01/2019;0;-1.156;2.197;0.372;5.825
13218;15/01/2019;0;-2.061;1.971;0.129;5.422
13218;15/01/2019;0;-3.596;1.673;0.194;6.424
13218;15/01/2019;3.305;7.378;9.448;0.371;0.636
13218;16/01/2019;0.056;-4.273;-0.331;0.098;4.091
13218;16/01/2019;0;-2.091;1.256;0.164;2.797
13218;16/01/2019;4.155;6.547;6.705;0.246;1.789
13218;17/01/2019;0;3.729;4.756;0.337;2.649
13218;17/01/2019;0;-0.555;5.973;0.12;5.263
13218;17/01/2019;0;-2.251;-0.103;0.246;2.127
